Parameters:,Emissivity:,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Distance:,1.0 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.104,22.117,22.143,22.143,22.13,22.143,22.182,22.221,22.247,22.208,22.143,22.143,22.208,22.247,22.247,22.26,22.273,22.299,22.312,22.312,22.299,22.299,22.299,22.325,22.377,22.403,22.442,22.493,22.545,22.597,22.636,22.662,22.7,22.713,22.7,22.688,22.688,22.752,22.881,23.023,23.165,23.345,23.704,24.597,25.984,27.39,28.594,29.337,29.652,29.833,30.002,30.171,30.375,30.579,30.759,30.927,31.07,31.201,31.32,31.428,31.523,31.594,31.642,31.677,31.725,31.82,31.95,32.045,32.092,32.139,32.198,32.21,32.21,32.246,32.305,32.352,32.387,32.399,32.411,32.387,32.328,32.293,32.269,32.234,32.198,32.163,32.127,32.092,32.08,32.092,32.116,32.116,32.092,32.08,32.092,32.08,32.033,31.95,31.855,31.665,31.404,31.189,30.95,30.507,29.761,28.472,26.82,25.72,25.318,25.078,24.876,24.762,24.724,24.647,24.521,24.444,24.406,24.343,24.253,24.202,24.19,24.139,24.049,23.96,23.883,23.807,23.755,23.679,23.589,23.512,23.448,23.396,23.358,23.242,23.049,22.868,22.739,22.649,22.61,22.597,22.597,22.597,22.623,22.61,22.571,22.545,22.532,22.506,22.467,22.467,22.48,22.48,22.454,22.454,22.493,22.493,22.467,22.467,22.493,22.493,22.442,22.416,22.403,22.39,22.351,22.299,22.247,22.208,22.182,22.169,22.182,22.182,22.169,22.143,22.13,22.234,22.429,22.636,22.83,23.023,23.204,23.306,23.332,23.319,23.294,23.216,23.113,23.049,23.023,22.959,22.856,22.778,22.765,22.804,22.881,23.049,23.255,23.435,23.563,23.627,23.64,23.691,23.781,23.794,23.781,23.947,24.33,24.774,25.204,25.406,25.532,26.421,28.006,29.3,30.074,30.507,30.675,30.771,30.879,30.974,31.07,31.142,31.189,31.225,31.225,31.237,31.261,31.308,31.356,31.416,31.451,31.487,31.523,31.546,31.582,31.63,31.677,31.76,31.879,31.985,32.068,32.139,32.21,32.246,32.246,32.257,32.269,32.257,32.222,32.21,32.222,32.21,32.175,32.139,32.116,32.092,32.068,32.033,31.997,31.985,31.997,32.021,32.056,32.056,32.021,31.926,31.808,31.689,31.606,31.523,31.416,31.344,31.249,31.118,30.771,29.736,28.018,26.184,24.559,23.615,23.371,23.319,23.294,23.255,23.178,23.101,23.023,22.92,22.791,22.7,22.636,22.597,22.571,22.532,22.48,22.467,22.48,22.429,22.325,22.26,22.247,22.247,22.221,22.208,22.221,22.208,22.182,22.156,22.143,22.169,22.195,22.221,22.208,22.195,22.195,22.247,22.325,22.403,22.442,22.467
,22.117,22.13,22.156,22.169,22.156,22.156,22.182,22.208,22.234,22.234,22.221,22.208,22.195,22.195,22.195,22.195,22.208,22.247,22.273,22.286,22.26,22.247,22.234,22.26,22.325,22.377,22.429,22.48,22.545,22.584,22.61,22.649,22.688,22.7,22.7,22.7,22.739,22.83,22.972,23.139,23.358,23.563,23.871,24.546,25.645,27.006,28.411,29.288,29.603,29.773,29.942,30.11,30.303,30.507,30.699,30.819,30.879,31.034,31.261,31.404,31.451,31.499,31.558,31.63,31.689,31.76,31.831,31.879,31.926,31.997,32.104,32.151,32.163,32.198,32.269,32.305,32.293,32.316,32.375,32.375,32.316,32.281,32.281,32.257,32.198,32.151,32.139,32.116,32.08,32.068,32.08,32.08,32.068,32.056,32.045,32.033,32.009,31.926,31.772,31.57,31.344,31.153,30.962,30.675,30.171,29.033,27.414,26.209,25.607,25.267,25.078,24.926,24.774,24.635,24.533,24.47,24.432,24.406,24.368,24.304,24.228,24.151,24.088,24.011,23.947,23.871,23.794,23.743,23.691,23.589,23.448,23.332,23.255,23.165,23.036,22.881,22.739,22.649,22.623,22.61,22.584,22.584,22.61,22.61,22.584,22.571,22.571,22.558,22.519,22.493,22.48,22.467,22.454,22.48,22.519,22.532,22.493,22.48,22.48,22.467,22.454,22.416,22.377,22.351,22.338,22.312,22.273,22.234,22.195,22.195,22.221,22.234,22.208,22.182,22.195,22.299,22.493,22.739,22.972,23.152,23.255,23.281,23.229,23.191,23.152,23.101,23.036,22.972,22.92,22.868,22.817,22.765,22.752,22.791,22.907,23.062,23.255,23.409,23.538,23.627,23.679,23.704,23.743,23.768,23.832,24.151,24.673,25.053,25.23,25.255,25.356,26.471,28.411,29.736,30.243,30.507,30.699,30.807,30.903,31.034,31.177,31.225,31.189,31.177,31.213,31.261,31.297,31.332,31.356,31.38,31.404,31.428,31.475,31.511,31.558,31.642,31.76,31.855,31.95,32.033,32.104,32.187,32.246,32.269,32.246,32.246,32.281,32.269,32.222,32.21,32.222,32.246,32.234,32.198,32.116,32.056,32.009,31.985,31.962,31.926,31.914,31.903,31.914,31.914,31.891,31.843,31.76,31.653,31.523,31.404,31.297,31.189,31.046,30.855,30.435,29.118,27.006,25.217,24.075,23.486,23.358,23.319,23.255,23.178,23.075,23.01,22.985,22.92,22.804,22.7,22.623,22.571,22.532,22.532,22.519,22.493,22.429,22.364,22.299,22.26,22.234,22.208,22.208,22.221,22.26,22.26,22.234,22.208,22.182,22.182,22.208,22.208,22.182,22.195,22.234,22.299,22.351,22.403,22.429,22.442
,22.13,22.143,22.182,22.182,22.169,22.169,22.182,22.208,22.234,22.247,22.247,22.234,22.208,22.182,22.182,22.169,22.169,22.195,22.234,22.26,22.247,22.247,22.247,22.26,22.299,22.338,22.403,22.454,22.519,22.558,22.571,22.597,22.636,22.662,22.688,22.726,22.791,22.881,23.01,23.216,23.486,23.691,23.896,24.419,25.33,26.67,28.214,29.179,29.482,29.664,29.845,30.026,30.219,30.423,30.615,30.711,30.771,30.939,31.213,31.38,31.416,31.451,31.511,31.57,31.642,31.689,31.713,31.748,31.796,31.903,32.021,32.08,32.08,32.139,32.234,32.269,32.222,32.246,32.316,32.34,32.316,32.305,32.305,32.269,32.21,32.175,32.163,32.151,32.104,32.08,32.068,32.068,32.068,32.056,32.056,32.045,32.009,31.914,31.748,31.546,31.344,31.189,31.046,30.843,30.423,29.361,27.772,26.521,25.821,25.406,25.204,25.015,24.8,24.647,24.571,24.508,24.457,24.444,24.432,24.381,24.279,24.19,24.126,24.049,23.973,23.896,23.819,23.781,23.755,23.64,23.448,23.306,23.229,23.139,23.036,22.907,22.752,22.649,22.623,22.597,22.571,22.571,22.597,22.597,22.571,22.571,22.571,22.571,22.558,22.532,22.506,22.48,22.442,22.454,22.506,22.532,22.506,22.493,22.48,22.467,22.454,22.416,22.364,22.325,22.325,22.312,22.286,22.247,22.195,22.195,22.234,22.247,22.208,22.195,22.234,22.377,22.623,22.881,23.113,23.255,23.294,23.268,23.178,23.113,23.088,23.036,22.972,22.894,22.83,22.791,22.778,22.765,22.778,22.83,22.946,23.101,23.255,23.396,23.499,23.602,23.666,23.704,23.704,23.819,24.037,24.432,24.888,25.103,25.103,25.166,25.532,26.844,28.838,30.074,30.363,30.519,30.711,30.843,30.939,31.058,31.213,31.261,31.201,31.201,31.261,31.32,31.344,31.356,31.356,31.368,31.392,31.416,31.463,31.511,31.57,31.677,31.808,31.914,31.997,32.068,32.116,32.175,32.222,32.246,32.246,32.257,32.281,32.281,32.246,32.234,32.246,32.257,32.234,32.175,32.092,32.021,31.962,31.914,31.867,31.831,31.784,31.76,31.76,31.748,31.737,31.689,31.618,31.523,31.392,31.273,31.142,31.034,30.867,30.459,29.664,28.08,25.946,24.419,23.768,23.461,23.345,23.294,23.229,23.139,23.036,22.972,22.946,22.894,22.791,22.688,22.61,22.545,22.506,22.493,22.493,22.454,22.377,22.325,22.312,22.273,22.208,22.182,22.195,22.221,22.26,22.273,22.26,22.234,22.195,22.195,22.208,22.208,22.182,22.208,22.286,22.338,22.351,22.377,22.39,22.403
,22.117,22.143,22.182,22.182,22.156,22.169,22.208,22.234,22.247,22.247,22.234,22.221,22.234,22.234,22.221,22.182,22.143,22.156,22.208,22.247,22.26,22.286,22.325,22.325,22.286,22.312,22.364,22.429,22.48,22.506,22.519,22.532,22.558,22.61,22.688,22.765,22.817,22.894,23.023,23.255,23.55,23.717,23.819,24.241,25.091,26.434,28.018,28.996,29.3,29.494,29.724,29.942,30.147,30.339,30.507,30.639,30.747,30.927,31.153,31.332,31.416,31.463,31.499,31.535,31.558,31.582,31.606,31.653,31.737,31.831,31.938,31.985,31.985,32.068,32.198,32.246,32.198,32.187,32.257,32.316,32.352,32.352,32.328,32.293,32.257,32.222,32.198,32.175,32.151,32.116,32.092,32.08,32.08,32.092,32.104,32.092,32.021,31.914,31.772,31.594,31.416,31.285,31.201,30.986,30.531,29.47,27.92,26.67,25.934,25.494,25.255,25.053,24.838,24.698,24.647,24.584,24.508,24.47,24.444,24.419,24.355,24.266,24.164,24.062,23.973,23.896,23.832,23.794,23.768,23.653,23.461,23.332,23.268,23.178,23.062,22.92,22.778,22.675,22.597,22.571,22.571,22.584,22.584,22.584,22.558,22.532,22.506,22.519,22.545,22.571,22.545,22.493,22.416,22.403,22.454,22.493,22.493,22.493,22.48,22.48,22.467,22.429,22.377,22.338,22.325,22.312,22.286,22.234,22.182,22.169,22.221,22.221,22.182,22.182,22.26,22.48,22.804,23.062,23.204,23.294,23.319,23.281,23.191,23.126,23.101,23.023,22.92,22.83,22.778,22.752,22.739,22.765,22.843,22.92,23.01,23.126,23.268,23.384,23.461,23.55,23.627,23.679,23.717,23.947,24.368,24.724,24.939,24.964,24.926,25.28,26.146,27.587,29.3,30.291,30.471,30.567,30.747,30.879,30.974,31.082,31.189,31.225,31.225,31.273,31.368,31.404,31.392,31.368,31.368,31.38,31.416,31.451,31.487,31.546,31.618,31.701,31.808,31.926,32.033,32.092,32.116,32.127,32.151,32.198,32.246,32.281,32.281,32.281,32.257,32.269,32.281,32.246,32.163,32.092,32.033,31.974,31.903,31.831,31.748,31.689,31.642,31.63,31.618,31.606,31.57,31.499,31.392,31.297,31.213,31.106,30.95,30.867,30.711,29.93,28.508,26.745,24.964,23.883,23.615,23.473,23.332,23.242,23.204,23.152,23.075,22.998,22.92,22.83,22.739,22.662,22.597,22.532,22.48,22.442,22.403,22.377,22.338,22.325,22.325,22.273,22.169,22.143,22.182,22.221,22.247,22.247,22.234,22.208,22.195,22.182,22.195,22.195,22.208,22.26,22.338,22.364,22.338,22.325,22.351,22.364
,22.117,22.143,22.182,22.182,22.156,22.156,22.208,22.247,22.26,22.234,22.208,22.208,22.234,22.234,22.221,22.182,22.143,22.156,22.221,22.26,22.273,22.299,22.338,22.325,22.273,22.299,22.39,22.454,22.467,22.467,22.493,22.519,22.545,22.61,22.688,22.752,22.817,22.92,23.062,23.294,23.576,23.717,23.755,24.011,24.635,25.959,27.735,28.85,29.179,29.397,29.652,29.881,30.086,30.255,30.399,30.543,30.699,30.879,31.082,31.261,31.38,31.451,31.475,31.487,31.499,31.523,31.546,31.606,31.689,31.784,31.879,31.926,31.938,32.009,32.127,32.187,32.187,32.198,32.246,32.316,32.387,32.399,32.352,32.328,32.316,32.293,32.246,32.21,32.175,32.127,32.104,32.08,32.092,32.104,32.104,32.08,32.033,31.938,31.82,31.665,31.487,31.368,31.261,31.07,30.639,29.64,28.165,26.931,26.134,25.632,25.368,25.154,24.939,24.8,24.724,24.66,24.597,24.546,24.495,24.457,24.406,24.33,24.228,24.126,24.024,23.947,23.909,23.871,23.807,23.691,23.538,23.422,23.332,23.229,23.062,22.933,22.817,22.688,22.584,22.545,22.571,22.597,22.61,22.597,22.571,22.545,22.506,22.519,22.558,22.584,22.571,22.506,22.416,22.39,22.416,22.454,22.48,22.493,22.48,22.48,22.48,22.442,22.377,22.325,22.312,22.299,22.26,22.221,22.195,22.182,22.195,22.195,22.195,22.234,22.325,22.571,22.92,23.165,23.255,23.294,23.306,23.255,23.191,23.139,23.113,23.036,22.894,22.804,22.765,22.739,22.739,22.791,22.881,22.959,23.036,23.139,23.255,23.371,23.461,23.538,23.589,23.653,23.794,24.126,24.609,24.876,24.926,24.876,24.952,25.67,27.018,28.484,29.785,30.471,30.567,30.627,30.771,30.903,31.022,31.118,31.177,31.225,31.261,31.308,31.38,31.404,31.38,31.368,31.392,31.428,31.451,31.487,31.523,31.57,31.642,31.737,31.831,31.926,32.021,32.068,32.104,32.116,32.116,32.175,32.281,32.328,32.305,32.281,32.281,32.293,32.293,32.234,32.116,32.021,31.974,31.914,31.831,31.748,31.665,31.606,31.558,31.535,31.511,31.475,31.428,31.32,31.189,31.094,31.022,30.927,30.759,30.663,30.435,29.337,27.427,25.62,24.304,23.615,23.499,23.435,23.306,23.229,23.191,23.139,23.075,22.998,22.907,22.804,22.713,22.649,22.61,22.545,22.467,22.403,22.364,22.338,22.325,22.325,22.325,22.26,22.156,22.13,22.182,22.234,22.26,22.247,22.195,22.182,22.182,22.182,22.195,22.195,22.221,22.26,22.325,22.338,22.312,22.299,22.312,22.325
,22.143,22.143,22.169,22.169,22.156,22.169,22.195,22.221,22.234,22.221,22.208,22.195,22.221,22.221,22.195,22.169,22.169,22.195,22.26,22.286,22.26,22.26,22.273,22.273,22.26,22.325,22.442,22.493,22.454,22.442,22.48,22.545,22.623,22.662,22.688,22.726,22.83,22.972,23.139,23.358,23.589,23.704,23.743,23.768,24.024,25.305,27.365,28.704,29.13,29.385,29.628,29.845,30.038,30.183,30.291,30.423,30.591,30.795,30.986,31.165,31.308,31.392,31.428,31.451,31.463,31.487,31.523,31.582,31.653,31.737,31.831,31.903,31.95,31.997,32.033,32.104,32.187,32.246,32.281,32.328,32.411,32.423,32.387,32.364,32.375,32.352,32.305,32.246,32.187,32.127,32.092,32.08,32.092,32.08,32.045,32.033,32.021,31.974,31.867,31.737,31.57,31.416,31.249,31.07,30.771,29.918,28.582,27.353,26.434,25.846,25.557,25.343,25.129,24.952,24.8,24.736,24.724,24.686,24.597,24.521,24.457,24.381,24.304,24.215,24.113,24.062,24.049,23.998,23.883,23.768,23.666,23.55,23.422,23.255,23.075,22.933,22.843,22.713,22.571,22.519,22.584,22.623,22.636,22.623,22.61,22.584,22.558,22.571,22.597,22.597,22.558,22.506,22.442,22.403,22.416,22.442,22.467,22.48,22.467,22.467,22.48,22.442,22.364,22.325,22.312,22.286,22.221,22.208,22.234,22.234,22.195,22.195,22.273,22.338,22.442,22.649,22.946,23.165,23.268,23.281,23.242,23.204,23.178,23.152,23.113,23.023,22.894,22.804,22.765,22.752,22.778,22.817,22.868,22.946,23.036,23.126,23.229,23.358,23.499,23.55,23.563,23.679,23.947,24.317,24.698,24.876,24.863,24.914,25.23,26.321,28.006,29.397,30.243,30.639,30.675,30.699,30.807,30.939,31.082,31.165,31.213,31.249,31.285,31.308,31.32,31.32,31.32,31.356,31.439,31.487,31.511,31.523,31.535,31.582,31.642,31.748,31.867,31.938,31.962,32.009,32.104,32.139,32.127,32.198,32.34,32.387,32.328,32.293,32.281,32.281,32.281,32.21,32.092,31.985,31.914,31.831,31.737,31.665,31.618,31.582,31.535,31.487,31.428,31.368,31.308,31.201,31.058,30.939,30.843,30.735,30.579,30.399,30.002,28.667,26.533,24.876,23.998,23.55,23.396,23.332,23.294,23.242,23.191,23.126,23.036,22.972,22.907,22.83,22.726,22.662,22.636,22.571,22.467,22.403,22.377,22.364,22.338,22.325,22.286,22.234,22.156,22.143,22.182,22.247,22.286,22.26,22.169,22.13,22.169,22.195,22.195,22.195,22.208,22.234,22.26,22.286,22.273,22.286,22.299,22.299
,22.13,22.13,22.13,22.143,22.156,22.169,22.195,22.208,22.208,22.208,22.208,22.221,22.234,22.234,22.195,22.169,22.169,22.195,22.221,22.221,22.208,22.221,22.26,22.273,22.286,22.338,22.442,22.48,22.442,22.429,22.467,22.545,22.636,22.688,22.7,22.752,22.856,23.023,23.229,23.435,23.589,23.691,23.73,23.64,23.666,24.863,27.006,28.484,29.057,29.385,29.615,29.821,30.002,30.123,30.207,30.339,30.543,30.735,30.915,31.07,31.213,31.308,31.356,31.392,31.416,31.428,31.463,31.535,31.618,31.713,31.796,31.879,31.962,31.985,31.974,32.033,32.163,32.257,32.293,32.328,32.399,32.423,32.423,32.411,32.411,32.387,32.34,32.281,32.222,32.175,32.139,32.116,32.104,32.08,32.033,32.021,32.033,32.009,31.914,31.796,31.642,31.475,31.297,31.142,30.903,30.195,29.057,27.858,26.807,26.121,25.808,25.582,25.356,25.141,24.939,24.838,24.825,24.787,24.686,24.597,24.508,24.432,24.355,24.266,24.164,24.126,24.126,24.062,23.934,23.819,23.755,23.64,23.473,23.294,23.126,22.985,22.868,22.726,22.558,22.506,22.584,22.61,22.597,22.597,22.597,22.61,22.597,22.584,22.571,22.558,22.532,22.506,22.454,22.416,22.429,22.442,22.48,22.493,22.467,22.467,22.467,22.442,22.377,22.338,22.325,22.286,22.247,22.234,22.247,22.234,22.221,22.247,22.325,22.429,22.558,22.739,22.959,23.139,23.242,23.255,23.204,23.165,23.152,23.139,23.075,22.985,22.881,22.804,22.778,22.765,22.778,22.804,22.843,22.92,23.036,23.139,23.229,23.332,23.448,23.525,23.576,23.807,24.19,24.521,24.736,24.787,24.774,25.015,25.683,27.018,28.801,30.038,30.567,30.759,30.771,30.783,30.867,30.998,31.13,31.213,31.237,31.273,31.308,31.32,31.297,31.285,31.285,31.356,31.463,31.523,31.511,31.523,31.546,31.594,31.653,31.748,31.867,31.926,31.926,31.985,32.104,32.175,32.175,32.246,32.352,32.375,32.305,32.246,32.234,32.222,32.187,32.116,31.985,31.891,31.82,31.748,31.665,31.594,31.546,31.511,31.451,31.392,31.32,31.261,31.189,31.082,30.939,30.807,30.699,30.591,30.435,30.074,29.337,27.834,25.771,24.343,23.794,23.512,23.358,23.294,23.281,23.255,23.178,23.101,23.023,22.946,22.881,22.817,22.739,22.675,22.623,22.558,22.48,22.429,22.416,22.39,22.351,22.299,22.26,22.221,22.195,22.195,22.208,22.26,22.299,22.273,22.169,22.143,22.182,22.195,22.195,22.208,22.234,22.247,22.247,22.247,22.26,22.286,22.299,22.312
,22.078,22.078,22.078,22.104,22.156,22.182,22.195,22.208,22.208,22.208,22.221,22.247,22.286,22.273,22.221,22.182,22.182,22.156,22.117,22.104,22.13,22.195,22.286,22.338,22.351,22.364,22.377,22.403,22.403,22.429,22.454,22.506,22.571,22.649,22.726,22.804,22.907,23.088,23.319,23.499,23.589,23.653,23.704,23.615,23.615,24.66,26.608,28.116,28.911,29.373,29.603,29.785,29.978,30.098,30.171,30.315,30.531,30.723,30.867,30.986,31.106,31.201,31.285,31.332,31.356,31.368,31.38,31.463,31.594,31.701,31.772,31.855,31.938,31.962,31.938,31.997,32.116,32.21,32.269,32.316,32.352,32.399,32.446,32.458,32.434,32.399,32.364,32.328,32.281,32.257,32.234,32.198,32.151,32.104,32.08,32.08,32.08,32.045,31.962,31.843,31.701,31.57,31.439,31.273,31.01,30.447,29.543,28.423,27.254,26.459,26.109,25.858,25.607,25.356,25.116,24.952,24.888,24.825,24.762,24.673,24.584,24.482,24.393,24.279,24.177,24.139,24.139,24.075,23.96,23.858,23.807,23.679,23.499,23.345,23.229,23.088,22.92,22.726,22.558,22.506,22.558,22.571,22.506,22.506,22.558,22.597,22.61,22.571,22.506,22.48,22.506,22.493,22.454,22.429,22.429,22.454,22.493,22.506,22.493,22.48,22.442,22.429,22.403,22.377,22.338,22.312,22.312,22.273,22.221,22.208,22.273,22.325,22.377,22.493,22.675,22.843,22.985,23.113,23.191,23.216,23.191,23.152,23.126,23.075,23.01,22.92,22.843,22.791,22.791,22.778,22.765,22.765,22.804,22.907,23.049,23.165,23.242,23.294,23.345,23.461,23.666,24.024,24.457,24.711,24.736,24.673,24.711,25.204,26.246,27.711,29.325,30.363,30.747,30.855,30.855,30.867,30.962,31.07,31.189,31.249,31.249,31.273,31.32,31.344,31.344,31.32,31.308,31.356,31.463,31.511,31.487,31.499,31.558,31.618,31.653,31.737,31.831,31.903,31.926,31.997,32.127,32.21,32.246,32.281,32.316,32.293,32.21,32.151,32.139,32.104,32.045,31.95,31.831,31.748,31.713,31.665,31.594,31.523,31.451,31.38,31.308,31.249,31.201,31.142,31.07,30.962,30.831,30.699,30.579,30.495,30.315,29.664,28.472,26.882,25.129,23.998,23.627,23.473,23.358,23.306,23.281,23.229,23.178,23.101,23.023,22.933,22.83,22.765,22.739,22.675,22.584,22.519,22.48,22.467,22.442,22.39,22.312,22.26,22.234,22.221,22.234,22.247,22.234,22.26,22.299,22.286,22.221,22.182,22.195,22.208,22.208,22.234,22.286,22.299,22.286,22.26,22.26,22.286,22.312,22.338
,22.078,22.065,22.065,22.091,22.156,22.195,22.221,22.221,22.221,22.234,22.26,22.273,22.286,22.286,22.26,22.221,22.182,22.13,22.078,22.078,22.13,22.195,22.286,22.351,22.377,22.377,22.364,22.377,22.403,22.429,22.442,22.48,22.532,22.61,22.7,22.804,22.933,23.113,23.306,23.448,23.525,23.589,23.64,23.576,23.576,24.419,26.021,27.55,28.704,29.373,29.591,29.748,29.942,30.074,30.171,30.303,30.495,30.663,30.819,30.939,31.034,31.142,31.249,31.308,31.344,31.356,31.38,31.463,31.582,31.677,31.725,31.796,31.879,31.926,31.938,31.985,32.068,32.163,32.246,32.293,32.328,32.375,32.446,32.47,32.458,32.434,32.411,32.375,32.352,32.328,32.316,32.281,32.234,32.187,32.175,32.163,32.139,32.08,31.997,31.891,31.76,31.653,31.546,31.38,31.082,30.663,30.038,29.057,27.821,26.931,26.471,26.134,25.833,25.544,25.255,25.053,24.926,24.863,24.825,24.762,24.673,24.571,24.47,24.343,24.215,24.139,24.126,24.075,23.998,23.909,23.832,23.717,23.563,23.422,23.306,23.152,22.972,22.778,22.61,22.532,22.532,22.519,22.467,22.467,22.532,22.571,22.584,22.558,22.506,22.506,22.519,22.506,22.467,22.442,22.467,22.48,22.48,22.48,22.48,22.454,22.429,22.403,22.403,22.377,22.351,22.338,22.338,22.299,22.247,22.247,22.325,22.416,22.493,22.623,22.791,22.946,23.036,23.126,23.178,23.204,23.191,23.152,23.101,23.036,22.959,22.881,22.817,22.791,22.791,22.778,22.765,22.765,22.804,22.894,23.036,23.152,23.242,23.268,23.281,23.448,23.807,24.228,24.635,24.787,24.698,24.66,24.85,25.582,26.832,28.3,29.724,30.591,30.855,30.927,30.927,30.962,31.07,31.165,31.225,31.249,31.261,31.297,31.344,31.38,31.368,31.368,31.368,31.416,31.475,31.499,31.499,31.523,31.582,31.642,31.677,31.737,31.82,31.903,31.962,32.045,32.139,32.21,32.246,32.257,32.246,32.21,32.139,32.104,32.092,32.045,31.962,31.843,31.713,31.642,31.618,31.594,31.535,31.463,31.392,31.297,31.189,31.13,31.094,31.046,30.974,30.867,30.735,30.603,30.459,30.339,30.098,29.167,27.563,25.921,24.571,23.768,23.538,23.448,23.384,23.332,23.281,23.229,23.178,23.113,23.036,22.933,22.83,22.752,22.7,22.623,22.532,22.48,22.467,22.442,22.416,22.364,22.286,22.234,22.208,22.221,22.26,22.273,22.26,22.26,22.286,22.286,22.26,22.234,22.208,22.208,22.221,22.26,22.299,22.325,22.312,22.286,22.286,22.299,22.325,22.338
,22.104,22.104,22.104,22.117,22.156,22.195,22.247,22.273,22.26,22.26,22.299,22.286,22.234,22.234,22.286,22.273,22.195,22.143,22.13,22.156,22.195,22.221,22.247,22.299,22.364,22.403,22.403,22.403,22.429,22.442,22.442,22.467,22.532,22.584,22.636,22.752,22.933,23.101,23.216,23.319,23.409,23.486,23.538,23.499,23.512,24.088,25.267,26.82,28.435,29.373,29.591,29.712,29.905,30.05,30.183,30.291,30.399,30.567,30.759,30.915,31.022,31.13,31.237,31.32,31.368,31.404,31.451,31.523,31.582,31.63,31.653,31.713,31.808,31.891,31.938,31.997,32.056,32.127,32.222,32.293,32.328,32.375,32.423,32.47,32.505,32.493,32.47,32.434,32.411,32.399,32.375,32.352,32.328,32.305,32.281,32.246,32.198,32.127,32.045,31.938,31.82,31.725,31.63,31.428,31.118,30.831,30.471,29.664,28.459,27.489,26.857,26.409,26.046,25.695,25.368,25.116,24.977,24.901,24.888,24.838,24.749,24.66,24.571,24.432,24.279,24.164,24.113,24.075,24.049,23.973,23.858,23.743,23.653,23.525,23.345,23.178,23.023,22.856,22.688,22.571,22.506,22.48,22.493,22.506,22.519,22.532,22.519,22.545,22.584,22.597,22.571,22.532,22.493,22.48,22.506,22.493,22.442,22.416,22.429,22.429,22.429,22.403,22.364,22.338,22.351,22.338,22.312,22.312,22.312,22.338,22.377,22.493,22.662,22.817,22.92,23.023,23.113,23.178,23.204,23.204,23.178,23.126,23.062,22.998,22.92,22.856,22.817,22.791,22.778,22.778,22.778,22.804,22.856,22.92,22.998,23.101,23.204,23.255,23.294,23.538,23.986,24.393,24.698,24.749,24.66,24.762,25.217,26.134,27.439,28.814,30.038,30.747,30.95,30.986,30.998,31.058,31.189,31.249,31.249,31.249,31.285,31.344,31.392,31.404,31.38,31.404,31.475,31.499,31.487,31.487,31.523,31.57,31.63,31.677,31.725,31.772,31.843,31.926,32.009,32.092,32.151,32.175,32.175,32.175,32.151,32.127,32.092,32.092,32.092,32.045,31.926,31.784,31.653,31.57,31.546,31.511,31.451,31.404,31.344,31.249,31.118,31.034,31.01,30.974,30.903,30.795,30.651,30.483,30.315,30.123,29.761,28.57,26.658,25.078,24.113,23.615,23.499,23.461,23.384,23.332,23.294,23.255,23.204,23.139,23.049,22.959,22.881,22.778,22.649,22.558,22.506,22.467,22.416,22.377,22.351,22.312,22.26,22.221,22.208,22.221,22.26,22.273,22.273,22.273,22.273,22.286,22.299,22.273,22.221,22.208,22.247,22.273,22.286,22.299,22.312,22.312,22.312,22.312,22.312,22.312
