Parameters:,Emissivity:,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Distance:,1.0 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.164,24.126,24.062,24.049,24.1,24.151,24.164,24.164,24.151,24.177,24.215,24.215,24.19,24.19,24.202,24.202,24.19,24.19,24.215,24.202,24.177,24.164,24.202,24.228,24.241,24.241,24.253,24.292,24.355,24.432,24.482,24.546,24.597,24.635,24.647,24.647,24.622,24.635,24.686,24.66,24.686,25.204,26.309,27.981,29.893,30.986,31.165,31.153,31.165,31.118,31.058,30.986,30.998,31.404,32.127,32.623,32.776,32.741,32.529,32.175,31.76,31.523,31.499,31.511,31.511,31.546,31.63,31.737,31.867,31.962,32.009,32.021,31.997,31.95,31.903,31.831,31.76,31.677,31.594,31.535,31.523,31.499,31.463,31.451,31.475,31.499,31.523,31.546,31.558,31.582,31.618,31.642,31.677,31.725,31.808,31.879,31.95,32.021,32.092,32.127,32.139,32.175,32.21,32.21,32.187,32.127,32.068,31.974,31.867,31.772,31.677,31.594,31.535,31.475,31.404,31.439,31.368,30.291,28.313,26.807,26.096,25.871,25.959,26.134,26.234,26.234,26.109,26.021,25.946,25.833,25.645,25.368,25.053,24.863,24.812,24.787,24.762,24.724,24.698,24.673,24.66,24.622,24.597,24.584,24.597,24.559,24.482,24.457,24.482,24.495,24.495,24.482,24.457,24.457,24.457,24.444,24.406,24.343,24.292,24.292,24.33,24.33,24.292,24.266,24.253,24.228,24.19,24.151,24.113,24.126,24.139,24.113,24.037,24.011,24.037,24.062,24.062,24.075,24.1,24.139,24.164,24.151,24.126,24.088,24.062,24.088,24.164,24.202,24.228,24.266,24.343,24.406,24.444,24.47,24.482,24.495,24.508,24.521,24.546,24.647,24.838,25.027,25.166,25.255,25.267,25.293,25.343,25.431,25.544,25.595,25.607,25.62,25.808,26.733,28.214,29.142,29.361,29.409,29.422,29.397,29.397,29.446,29.519,29.531,29.47,29.422,29.397,29.385,29.373,29.385,29.422,29.434,29.409,29.434,29.506,29.579,29.652,29.7,29.736,29.785,29.869,29.942,29.978,29.978,29.942,29.942,29.99,29.966,29.893,29.833,29.809,29.809,29.821,29.821,29.809,29.785,29.724,29.652,29.591,29.543,29.519,29.531,29.543,29.531,29.494,29.446,29.397,29.385,29.409,29.434,29.458,29.434,29.397,29.337,29.276,29.227,29.191,29.191,29.215,29.227,29.227,29.227,29.227,29.252,29.227,29.045,28.594,27.624,26.284,25.444,25.242,25.217,25.255,25.267,25.23,25.179,25.141,25.103,25.091,25.065,25.015,24.939,24.863,24.774,24.711,24.711,24.736,24.673,24.508,24.381,24.317,24.279,24.241,24.202,24.151,24.139,24.151,24.1,24.011,23.96
,24.126,24.088,24.037,24.049,24.126,24.164,24.164,24.164,24.164,24.177,24.202,24.177,24.113,24.113,24.164,24.19,24.202,24.19,24.19,24.177,24.177,24.19,24.215,24.253,24.292,24.292,24.266,24.279,24.343,24.406,24.457,24.533,24.622,24.66,24.647,24.622,24.622,24.635,24.66,24.66,24.698,24.99,25.708,27.34,29.531,30.807,31.022,31.046,31.106,31.094,31.034,30.974,31.01,31.463,32.246,32.694,32.717,32.576,32.352,32.045,31.725,31.511,31.451,31.463,31.523,31.57,31.618,31.725,31.891,32.009,32.033,32.033,32.009,31.997,31.985,31.938,31.843,31.748,31.665,31.594,31.546,31.511,31.475,31.463,31.451,31.451,31.463,31.499,31.546,31.57,31.582,31.63,31.689,31.737,31.772,31.831,31.914,31.997,32.08,32.163,32.234,32.305,32.34,32.34,32.305,32.222,32.092,31.962,31.831,31.737,31.677,31.606,31.535,31.475,31.404,31.451,31.38,30.243,28.202,26.708,26.134,25.996,26.121,26.284,26.346,26.309,26.196,26.084,25.996,25.896,25.758,25.456,25.065,24.825,24.787,24.787,24.787,24.749,24.698,24.647,24.635,24.622,24.622,24.609,24.571,24.546,24.533,24.508,24.482,24.47,24.47,24.47,24.457,24.444,24.432,24.432,24.419,24.381,24.33,24.317,24.317,24.292,24.253,24.228,24.228,24.202,24.139,24.126,24.151,24.139,24.088,24.049,24.024,24.011,24.024,24.075,24.151,24.177,24.164,24.139,24.126,24.151,24.19,24.177,24.126,24.126,24.19,24.215,24.215,24.241,24.292,24.355,24.419,24.47,24.508,24.521,24.508,24.521,24.559,24.698,24.901,25.078,25.204,25.267,25.305,25.33,25.381,25.469,25.582,25.62,25.62,25.607,25.733,26.633,28.116,29.057,29.3,29.373,29.409,29.409,29.397,29.422,29.494,29.506,29.458,29.422,29.385,29.373,29.361,29.373,29.385,29.409,29.422,29.434,29.47,29.531,29.628,29.712,29.797,29.833,29.845,29.893,29.966,29.954,29.881,29.881,29.954,29.978,29.942,29.905,29.869,29.833,29.809,29.785,29.773,29.736,29.676,29.628,29.615,29.591,29.543,29.543,29.567,29.543,29.482,29.434,29.434,29.446,29.47,29.482,29.494,29.458,29.373,29.312,29.3,29.276,29.264,29.264,29.264,29.264,29.264,29.252,29.24,29.252,29.252,29.203,28.972,28.067,26.633,25.67,25.393,25.305,25.255,25.23,25.179,25.154,25.141,25.141,25.116,25.091,25.027,24.939,24.85,24.762,24.698,24.698,24.736,24.711,24.635,24.508,24.368,24.279,24.228,24.202,24.164,24.151,24.151,24.1,23.998,23.947
,24.037,24.037,24.037,24.075,24.126,24.151,24.151,24.151,24.164,24.177,24.19,24.164,24.1,24.088,24.126,24.164,24.19,24.202,24.19,24.19,24.19,24.202,24.215,24.253,24.304,24.304,24.266,24.253,24.304,24.368,24.432,24.508,24.584,24.622,24.609,24.609,24.609,24.622,24.635,24.622,24.66,24.787,25.242,26.757,29.021,30.483,30.891,31.01,31.058,31.034,31.022,31.034,31.142,31.606,32.305,32.729,32.752,32.552,32.234,31.914,31.665,31.487,31.416,31.439,31.523,31.594,31.642,31.76,31.914,32.009,32.033,32.021,32.009,32.021,32.033,31.997,31.903,31.796,31.713,31.642,31.594,31.558,31.523,31.499,31.487,31.475,31.487,31.511,31.546,31.558,31.582,31.63,31.689,31.748,31.796,31.831,31.903,31.985,32.08,32.198,32.328,32.399,32.423,32.423,32.399,32.281,32.104,31.938,31.796,31.713,31.653,31.606,31.558,31.499,31.428,31.451,31.344,30.183,28.129,26.733,26.334,26.259,26.334,26.421,26.446,26.384,26.246,26.121,26.009,25.909,25.771,25.482,25.078,24.825,24.787,24.787,24.8,24.762,24.686,24.647,24.647,24.66,24.66,24.622,24.559,24.533,24.533,24.521,24.495,24.47,24.47,24.457,24.444,24.432,24.419,24.406,24.419,24.393,24.355,24.317,24.304,24.279,24.253,24.241,24.241,24.202,24.126,24.113,24.151,24.139,24.075,24.024,24.024,24.024,24.024,24.075,24.151,24.19,24.151,24.113,24.1,24.139,24.215,24.215,24.164,24.164,24.215,24.228,24.215,24.241,24.317,24.381,24.432,24.482,24.521,24.521,24.495,24.521,24.609,24.762,24.977,25.129,25.242,25.305,25.368,25.393,25.419,25.494,25.607,25.658,25.645,25.62,25.72,26.521,27.907,28.85,29.203,29.349,29.409,29.409,29.422,29.434,29.47,29.482,29.458,29.422,29.397,29.373,29.373,29.373,29.385,29.409,29.446,29.47,29.482,29.531,29.628,29.736,29.833,29.857,29.833,29.857,29.942,29.93,29.845,29.857,29.942,29.978,29.954,29.918,29.881,29.845,29.809,29.773,29.736,29.7,29.652,29.628,29.615,29.591,29.555,29.543,29.567,29.531,29.458,29.422,29.458,29.482,29.494,29.506,29.494,29.446,29.373,29.337,29.337,29.325,29.312,29.312,29.3,29.3,29.3,29.288,29.264,29.288,29.337,29.385,29.276,28.411,26.919,25.896,25.532,25.368,25.28,25.23,25.192,25.166,25.166,25.154,25.129,25.078,25.027,24.952,24.876,24.812,24.749,24.724,24.724,24.724,24.686,24.571,24.406,24.304,24.266,24.228,24.177,24.151,24.139,24.1,24.024,23.986
,23.922,23.973,24.049,24.1,24.113,24.1,24.1,24.113,24.151,24.164,24.177,24.177,24.164,24.139,24.113,24.126,24.177,24.215,24.228,24.228,24.202,24.19,24.177,24.215,24.279,24.292,24.253,24.228,24.253,24.33,24.419,24.482,24.521,24.533,24.571,24.584,24.597,24.597,24.597,24.571,24.584,24.647,24.952,26.271,28.362,29.954,30.735,31.058,31.034,30.986,31.01,31.13,31.38,31.808,32.34,32.717,32.846,32.635,32.163,31.784,31.57,31.463,31.428,31.439,31.499,31.594,31.713,31.831,31.926,31.985,32.009,32.009,32.009,32.021,32.033,32.009,31.926,31.831,31.725,31.665,31.653,31.63,31.582,31.57,31.57,31.582,31.582,31.57,31.558,31.558,31.606,31.653,31.701,31.772,31.843,31.891,31.914,31.985,32.116,32.257,32.387,32.446,32.434,32.434,32.434,32.305,32.08,31.891,31.772,31.689,31.63,31.594,31.57,31.546,31.475,31.451,31.273,30.098,28.116,26.882,26.67,26.633,26.583,26.558,26.521,26.421,26.271,26.121,25.996,25.858,25.683,25.419,25.091,24.888,24.825,24.8,24.787,24.749,24.673,24.66,24.711,24.724,24.698,24.635,24.559,24.508,24.495,24.495,24.508,24.508,24.495,24.47,24.457,24.419,24.393,24.381,24.381,24.368,24.355,24.317,24.292,24.292,24.304,24.304,24.266,24.215,24.151,24.126,24.139,24.126,24.075,24.049,24.037,24.037,24.024,24.049,24.088,24.113,24.1,24.088,24.1,24.139,24.19,24.202,24.19,24.202,24.241,24.253,24.241,24.292,24.393,24.457,24.482,24.508,24.533,24.521,24.495,24.546,24.686,24.863,25.04,25.192,25.293,25.381,25.444,25.456,25.469,25.532,25.645,25.695,25.683,25.658,25.746,26.421,27.6,28.545,29.082,29.349,29.397,29.409,29.446,29.47,29.47,29.47,29.458,29.446,29.434,29.409,29.385,29.385,29.409,29.434,29.482,29.519,29.543,29.603,29.7,29.773,29.833,29.845,29.845,29.869,29.918,29.905,29.857,29.869,29.954,29.966,29.905,29.857,29.845,29.821,29.797,29.761,29.712,29.688,29.676,29.652,29.603,29.555,29.531,29.531,29.543,29.506,29.446,29.422,29.458,29.494,29.506,29.506,29.482,29.446,29.409,29.385,29.385,29.361,29.337,29.325,29.337,29.349,29.349,29.337,29.312,29.373,29.47,29.555,29.458,28.606,27.13,26.071,25.632,25.431,25.343,25.293,25.255,25.217,25.179,25.141,25.103,25.053,25.015,24.977,24.926,24.888,24.85,24.8,24.736,24.686,24.673,24.584,24.444,24.355,24.343,24.292,24.202,24.139,24.126,24.113,24.075,24.062
,23.909,23.96,24.062,24.1,24.088,24.075,24.088,24.113,24.126,24.139,24.151,24.164,24.177,24.164,24.139,24.139,24.177,24.228,24.253,24.241,24.19,24.164,24.164,24.202,24.266,24.279,24.253,24.241,24.253,24.33,24.432,24.482,24.482,24.508,24.559,24.597,24.597,24.584,24.571,24.559,24.559,24.571,24.774,25.758,27.464,29.118,30.399,31.022,31.034,30.974,31.046,31.261,31.63,32.08,32.529,32.799,32.811,32.517,32.009,31.63,31.487,31.428,31.428,31.451,31.511,31.618,31.737,31.843,31.914,31.974,32.009,32.021,32.021,32.021,32.021,31.997,31.962,31.891,31.796,31.737,31.701,31.665,31.618,31.606,31.618,31.63,31.618,31.594,31.546,31.546,31.594,31.653,31.713,31.784,31.879,31.914,31.914,31.985,32.116,32.246,32.34,32.387,32.387,32.375,32.34,32.21,32.021,31.867,31.772,31.689,31.618,31.582,31.57,31.546,31.463,31.404,31.177,30.05,28.19,27.068,26.907,26.857,26.72,26.633,26.571,26.459,26.309,26.159,25.996,25.833,25.62,25.368,25.091,24.914,24.85,24.812,24.774,24.724,24.686,24.698,24.736,24.736,24.686,24.622,24.559,24.508,24.47,24.47,24.495,24.521,24.508,24.495,24.482,24.444,24.393,24.355,24.355,24.355,24.33,24.304,24.292,24.304,24.33,24.317,24.279,24.228,24.177,24.139,24.126,24.113,24.075,24.062,24.062,24.049,24.037,24.037,24.062,24.088,24.088,24.1,24.113,24.139,24.177,24.202,24.215,24.241,24.292,24.304,24.304,24.355,24.444,24.495,24.508,24.508,24.521,24.521,24.533,24.622,24.8,24.977,25.129,25.255,25.368,25.444,25.494,25.507,25.507,25.557,25.67,25.733,25.758,25.733,25.771,26.321,27.328,28.276,28.972,29.312,29.349,29.361,29.434,29.47,29.47,29.47,29.47,29.458,29.434,29.422,29.409,29.409,29.434,29.458,29.494,29.531,29.579,29.64,29.712,29.773,29.809,29.821,29.833,29.857,29.893,29.905,29.881,29.893,29.954,29.93,29.857,29.797,29.785,29.785,29.785,29.748,29.688,29.664,29.688,29.664,29.591,29.543,29.519,29.531,29.555,29.543,29.47,29.458,29.494,29.519,29.506,29.494,29.482,29.47,29.458,29.446,29.434,29.409,29.373,29.373,29.397,29.422,29.422,29.422,29.422,29.494,29.603,29.7,29.615,28.777,27.34,26.246,25.758,25.507,25.381,25.343,25.318,25.267,25.192,25.129,25.091,25.04,25.002,24.964,24.939,24.914,24.888,24.838,24.762,24.711,24.686,24.622,24.508,24.419,24.393,24.33,24.241,24.177,24.151,24.126,24.113,24.113
,23.973,24.011,24.062,24.075,24.062,24.075,24.113,24.139,24.126,24.113,24.1,24.113,24.139,24.164,24.202,24.202,24.202,24.228,24.266,24.241,24.164,24.139,24.19,24.241,24.266,24.279,24.292,24.292,24.304,24.355,24.432,24.495,24.521,24.559,24.609,24.622,24.597,24.584,24.571,24.571,24.584,24.571,24.647,25.242,26.396,28.055,29.869,30.879,31.022,31.022,31.13,31.392,31.831,32.352,32.835,32.929,32.623,32.198,31.76,31.487,31.416,31.404,31.416,31.475,31.558,31.642,31.713,31.796,31.903,31.985,32.033,32.045,32.045,32.021,32.009,31.997,31.985,31.962,31.914,31.831,31.725,31.653,31.63,31.63,31.618,31.606,31.594,31.57,31.535,31.535,31.57,31.642,31.713,31.796,31.867,31.903,31.903,31.962,32.08,32.163,32.21,32.257,32.293,32.257,32.151,32.033,31.926,31.843,31.772,31.701,31.63,31.582,31.558,31.511,31.416,31.32,31.094,30.038,28.337,27.254,26.993,26.882,26.745,26.658,26.596,26.509,26.371,26.209,26.034,25.833,25.62,25.343,25.053,24.888,24.863,24.825,24.736,24.724,24.749,24.762,24.736,24.698,24.647,24.609,24.571,24.521,24.482,24.47,24.482,24.495,24.508,24.521,24.521,24.47,24.393,24.343,24.343,24.33,24.304,24.292,24.304,24.304,24.292,24.279,24.266,24.241,24.19,24.151,24.139,24.113,24.075,24.075,24.088,24.088,24.062,24.075,24.088,24.113,24.139,24.139,24.139,24.151,24.177,24.215,24.253,24.292,24.33,24.381,24.406,24.432,24.457,24.47,24.495,24.508,24.508,24.546,24.622,24.762,24.952,25.116,25.23,25.343,25.444,25.507,25.519,25.532,25.544,25.595,25.683,25.771,25.846,25.821,25.808,26.234,27.117,28.055,28.862,29.264,29.276,29.288,29.373,29.434,29.446,29.47,29.482,29.47,29.434,29.409,29.434,29.446,29.458,29.47,29.494,29.531,29.567,29.628,29.688,29.748,29.773,29.785,29.785,29.821,29.881,29.905,29.905,29.918,29.93,29.893,29.809,29.761,29.748,29.748,29.761,29.724,29.664,29.64,29.664,29.664,29.603,29.555,29.519,29.543,29.615,29.615,29.531,29.519,29.567,29.567,29.506,29.494,29.531,29.543,29.519,29.494,29.47,29.446,29.446,29.47,29.494,29.506,29.506,29.531,29.567,29.64,29.712,29.797,29.736,28.96,27.55,26.446,25.896,25.57,25.406,25.356,25.343,25.305,25.192,25.116,25.078,25.04,24.99,24.952,24.914,24.876,24.85,24.825,24.812,24.787,24.749,24.686,24.584,24.495,24.406,24.33,24.279,24.228,24.19,24.151,24.113,24.1
,23.986,23.998,24.037,24.049,24.049,24.075,24.126,24.139,24.126,24.1,24.088,24.1,24.126,24.177,24.215,24.241,24.241,24.241,24.253,24.228,24.177,24.177,24.215,24.253,24.279,24.304,24.317,24.33,24.343,24.381,24.432,24.482,24.508,24.559,24.622,24.647,24.609,24.584,24.584,24.571,24.559,24.546,24.597,24.888,25.57,27.13,29.264,30.603,30.974,31.082,31.177,31.439,31.903,32.458,32.94,32.929,32.434,31.938,31.594,31.416,31.404,31.416,31.439,31.487,31.546,31.618,31.677,31.772,31.867,31.962,32.021,32.056,32.045,32.021,31.985,31.985,32.009,32.009,31.974,31.891,31.784,31.701,31.665,31.653,31.618,31.606,31.606,31.594,31.558,31.546,31.582,31.642,31.725,31.796,31.855,31.891,31.903,31.962,32.045,32.092,32.116,32.151,32.175,32.127,32.021,31.926,31.855,31.808,31.76,31.701,31.63,31.582,31.546,31.499,31.392,31.285,31.022,30.026,28.423,27.377,27.055,26.907,26.782,26.708,26.658,26.558,26.409,26.259,26.096,25.909,25.67,25.381,25.065,24.914,24.901,24.863,24.787,24.774,24.8,24.787,24.736,24.673,24.622,24.597,24.571,24.546,24.508,24.482,24.482,24.482,24.508,24.521,24.546,24.508,24.444,24.381,24.343,24.317,24.292,24.304,24.317,24.304,24.253,24.228,24.228,24.228,24.202,24.177,24.139,24.113,24.088,24.088,24.088,24.088,24.075,24.088,24.113,24.139,24.151,24.151,24.151,24.177,24.215,24.241,24.266,24.292,24.355,24.419,24.457,24.482,24.482,24.482,24.495,24.521,24.546,24.635,24.787,24.952,25.103,25.23,25.318,25.406,25.469,25.519,25.544,25.57,25.62,25.658,25.708,25.783,25.884,25.871,25.846,26.184,26.907,27.809,28.679,29.167,29.24,29.276,29.337,29.385,29.422,29.446,29.482,29.482,29.458,29.446,29.458,29.482,29.494,29.506,29.519,29.543,29.567,29.615,29.664,29.7,29.712,29.736,29.773,29.809,29.857,29.881,29.893,29.905,29.93,29.893,29.821,29.761,29.736,29.736,29.724,29.688,29.64,29.64,29.676,29.688,29.64,29.567,29.506,29.531,29.615,29.64,29.591,29.579,29.603,29.591,29.543,29.543,29.591,29.603,29.567,29.506,29.47,29.494,29.555,29.591,29.591,29.579,29.591,29.628,29.688,29.748,29.785,29.857,29.833,29.13,27.834,26.708,25.984,25.57,25.419,25.368,25.343,25.28,25.179,25.103,25.078,25.04,25.002,24.964,24.926,24.888,24.85,24.838,24.85,24.838,24.787,24.724,24.66,24.571,24.457,24.368,24.292,24.241,24.19,24.139,24.075,24.049
,23.909,23.934,23.986,24.037,24.075,24.1,24.1,24.1,24.113,24.113,24.113,24.126,24.164,24.177,24.202,24.228,24.266,24.266,24.228,24.215,24.228,24.241,24.241,24.266,24.304,24.317,24.317,24.33,24.343,24.381,24.419,24.444,24.47,24.533,24.609,24.635,24.609,24.584,24.571,24.533,24.495,24.495,24.584,24.711,25.065,26.434,28.582,30.135,30.843,31.13,31.201,31.428,31.867,32.387,32.811,32.764,32.269,31.808,31.535,31.416,31.428,31.463,31.487,31.499,31.499,31.558,31.653,31.76,31.831,31.914,31.985,32.021,32.033,31.997,31.962,31.974,32.021,32.021,31.974,31.914,31.855,31.796,31.737,31.677,31.653,31.642,31.653,31.653,31.618,31.606,31.642,31.689,31.748,31.796,31.843,31.891,31.926,31.974,32.009,32.045,32.092,32.092,32.056,32.021,31.985,31.914,31.82,31.748,31.713,31.665,31.618,31.582,31.535,31.499,31.416,31.285,30.95,29.954,28.423,27.427,27.13,26.993,26.869,26.807,26.757,26.633,26.434,26.284,26.184,26.021,25.771,25.456,25.129,24.964,24.939,24.939,24.901,24.863,24.825,24.787,24.749,24.698,24.635,24.584,24.571,24.546,24.533,24.508,24.495,24.495,24.508,24.521,24.533,24.533,24.521,24.457,24.343,24.292,24.304,24.33,24.33,24.292,24.202,24.177,24.19,24.202,24.215,24.19,24.151,24.126,24.113,24.1,24.075,24.062,24.062,24.088,24.139,24.139,24.113,24.126,24.164,24.215,24.279,24.292,24.266,24.279,24.368,24.419,24.457,24.482,24.521,24.533,24.521,24.559,24.635,24.787,24.964,25.129,25.23,25.33,25.406,25.444,25.456,25.494,25.557,25.632,25.695,25.72,25.733,25.771,25.871,25.884,25.896,26.146,26.695,27.501,28.423,29.021,29.24,29.325,29.337,29.349,29.385,29.422,29.458,29.494,29.506,29.506,29.494,29.506,29.531,29.555,29.567,29.567,29.579,29.603,29.652,29.652,29.628,29.676,29.773,29.833,29.833,29.833,29.857,29.893,29.942,29.93,29.857,29.797,29.761,29.724,29.7,29.664,29.628,29.652,29.712,29.724,29.676,29.591,29.519,29.494,29.543,29.591,29.628,29.628,29.603,29.591,29.591,29.628,29.664,29.64,29.579,29.506,29.458,29.519,29.664,29.712,29.664,29.64,29.676,29.724,29.785,29.821,29.845,29.905,29.893,29.3,28.153,26.981,26.021,25.507,25.419,25.393,25.305,25.23,25.154,25.103,25.078,25.04,25.015,25.002,24.977,24.939,24.901,24.876,24.863,24.838,24.787,24.749,24.711,24.647,24.546,24.419,24.279,24.19,24.151,24.1,24.037,23.998
,23.922,23.947,23.998,24.037,24.088,24.1,24.1,24.1,24.113,24.126,24.164,24.19,24.19,24.19,24.19,24.215,24.279,24.279,24.241,24.215,24.228,24.253,24.266,24.292,24.317,24.343,24.33,24.33,24.343,24.355,24.381,24.406,24.444,24.508,24.597,24.635,24.609,24.571,24.546,24.508,24.482,24.495,24.584,24.635,24.825,25.821,27.55,29.203,30.471,31.106,31.213,31.416,31.843,32.234,32.493,32.423,32.056,31.737,31.546,31.451,31.463,31.487,31.499,31.499,31.487,31.546,31.653,31.748,31.82,31.891,31.962,31.997,31.997,31.974,31.95,31.974,32.021,32.009,31.95,31.914,31.891,31.855,31.772,31.713,31.677,31.677,31.689,31.677,31.653,31.653,31.701,31.725,31.748,31.784,31.843,31.903,31.95,31.985,32.009,32.033,32.068,32.056,31.997,31.962,31.95,31.891,31.796,31.725,31.701,31.653,31.606,31.546,31.499,31.475,31.428,31.213,30.747,29.736,28.349,27.451,27.192,27.068,26.944,26.882,26.857,26.708,26.471,26.309,26.234,26.059,25.783,25.469,25.192,25.015,24.952,24.926,24.914,24.888,24.838,24.787,24.749,24.698,24.647,24.609,24.571,24.546,24.533,24.521,24.521,24.521,24.521,24.521,24.533,24.546,24.559,24.495,24.368,24.304,24.304,24.317,24.317,24.266,24.164,24.126,24.151,24.19,24.202,24.177,24.126,24.113,24.139,24.139,24.1,24.088,24.113,24.151,24.177,24.177,24.139,24.139,24.177,24.253,24.33,24.343,24.292,24.317,24.419,24.482,24.495,24.521,24.559,24.571,24.546,24.597,24.724,24.901,25.091,25.217,25.28,25.356,25.444,25.482,25.482,25.507,25.595,25.67,25.72,25.746,25.771,25.808,25.858,25.884,25.909,26.071,26.446,27.204,28.202,28.923,29.227,29.337,29.312,29.3,29.349,29.397,29.434,29.47,29.506,29.506,29.494,29.506,29.543,29.567,29.591,29.591,29.579,29.591,29.628,29.628,29.591,29.64,29.748,29.809,29.797,29.797,29.821,29.857,29.905,29.905,29.869,29.809,29.761,29.724,29.7,29.676,29.652,29.664,29.712,29.712,29.652,29.591,29.543,29.519,29.531,29.567,29.615,29.615,29.579,29.579,29.615,29.664,29.688,29.664,29.591,29.519,29.482,29.555,29.7,29.761,29.712,29.7,29.748,29.809,29.881,29.918,29.918,29.954,29.93,29.409,28.362,27.155,26.034,25.431,25.368,25.356,25.267,25.204,25.154,25.103,25.065,25.027,25.002,24.99,24.964,24.939,24.914,24.888,24.876,24.85,24.8,24.762,24.736,24.686,24.597,24.47,24.317,24.202,24.126,24.075,24.011,23.986
,24.024,24.024,24.037,24.049,24.075,24.1,24.113,24.113,24.113,24.151,24.228,24.253,24.228,24.202,24.202,24.228,24.279,24.292,24.279,24.241,24.202,24.202,24.266,24.317,24.343,24.343,24.343,24.343,24.33,24.33,24.343,24.393,24.444,24.521,24.597,24.622,24.597,24.546,24.495,24.495,24.521,24.546,24.584,24.622,24.774,25.293,26.296,27.944,29.893,30.998,31.201,31.428,31.831,32.045,32.068,31.974,31.831,31.689,31.582,31.511,31.487,31.475,31.487,31.511,31.546,31.606,31.677,31.748,31.808,31.867,31.938,31.962,31.962,31.938,31.938,31.95,31.985,31.974,31.926,31.891,31.879,31.843,31.772,31.725,31.701,31.689,31.689,31.677,31.653,31.689,31.748,31.76,31.725,31.748,31.831,31.903,31.95,31.985,32.021,32.045,32.033,32.021,31.985,31.938,31.879,31.82,31.76,31.725,31.713,31.665,31.582,31.511,31.463,31.451,31.404,31.082,30.423,29.409,28.227,27.476,27.266,27.142,27.018,26.956,26.919,26.782,26.546,26.371,26.259,26.034,25.708,25.431,25.242,25.065,24.926,24.863,24.863,24.85,24.825,24.787,24.724,24.686,24.66,24.635,24.597,24.546,24.521,24.508,24.533,24.546,24.521,24.521,24.521,24.521,24.521,24.482,24.419,24.343,24.279,24.266,24.279,24.241,24.139,24.1,24.151,24.177,24.19,24.151,24.088,24.1,24.164,24.19,24.164,24.177,24.228,24.253,24.241,24.228,24.215,24.215,24.215,24.279,24.381,24.406,24.368,24.406,24.521,24.584,24.571,24.571,24.597,24.597,24.584,24.647,24.812,24.977,25.129,25.217,25.242,25.318,25.431,25.507,25.544,25.582,25.645,25.683,25.695,25.746,25.821,25.858,25.871,25.858,25.884,25.959,26.196,26.919,28.03,28.826,29.191,29.3,29.276,29.276,29.349,29.397,29.422,29.434,29.446,29.458,29.47,29.494,29.519,29.543,29.567,29.579,29.567,29.579,29.603,29.615,29.615,29.628,29.676,29.712,29.748,29.773,29.797,29.809,29.821,29.821,29.821,29.785,29.724,29.712,29.736,29.736,29.688,29.664,29.664,29.64,29.579,29.567,29.579,29.591,29.591,29.579,29.579,29.555,29.543,29.555,29.603,29.64,29.664,29.664,29.615,29.579,29.567,29.603,29.676,29.724,29.748,29.773,29.821,29.893,29.99,30.026,29.99,30.014,29.978,29.458,28.435,27.204,26.034,25.368,25.267,25.28,25.255,25.217,25.166,25.103,25.04,24.99,24.952,24.926,24.914,24.888,24.876,24.876,24.888,24.876,24.825,24.787,24.736,24.686,24.609,24.508,24.381,24.253,24.139,24.075,24.037,24.024
