Parameters:,Emissivity:,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Distance:,1.0 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.059,22.021,22.048,22.021,22.098,22.098,21.977,22.175,22.153,22.125,22.131,22.219,22.28,22.28,22.214,22.318,22.274,22.23,22.373,22.274,22.494,22.439,22.494,22.466,22.494,22.483,22.658,22.516,22.626,22.505,22.543,22.576,22.686,22.702,22.735,22.746,22.675,22.779,22.719,22.757,22.834,22.741,22.845,22.856,23.112,23.161,23.085,23.194,23.27,23.379,23.347,23.412,23.374,23.423,23.434,23.51,23.564,24.111,24.596,24.752,24.763,24.886,24.833,25.026,25.16,25.315,25.448,25.762,25.911,25.932,26.166,26.139,26.303,26.615,26.715,26.889,27.026,27.325,27.388,27.477,27.586,27.696,27.743,27.842,27.832,27.858,27.873,27.894,27.926,28.009,27.983,28.061,28.056,27.946,28.004,27.941,27.821,27.837,27.66,27.764,27.675,27.675,27.79,27.722,27.78,27.92,28.045,28.476,29.138,28.74,27.612,26.82,26.24,25.565,25.122,24.758,24.553,24.273,24.09,24.1,24.106,23.938,23.927,23.927,23.917,23.814,23.884,23.722,23.765,23.662,23.597,23.542,23.363,23.303,23.118,23.052,22.959,22.79,22.85,22.817,22.73,22.626,22.576,22.527,22.466,22.505,22.455,22.51,22.647,22.549,22.565,22.554,22.653,22.571,22.631,22.713,22.647,22.762,22.686,22.697,22.752,22.746,22.647,22.73,22.79,22.757,22.669,22.708,22.708,22.724,22.702,22.801,22.735,22.719,22.812,22.746,22.719,22.79,22.664,22.752,22.642,22.658,22.697,22.686,22.669,22.626,22.576,22.675,22.708,22.735,22.708,22.888,22.801,22.856,23.014,22.998,23.178,23.374,23.586,23.976,24.16,24.44,24.666,24.758,24.988,25.336,25.533,25.725,26.065,26.552,26.715,26.878,26.868,26.847,27.031,26.952,27.125,27.199,27.293,27.241,27.372,27.471,27.414,27.33,27.466,27.377,27.45,27.508,27.262,27.288,27.304,27.146,27.162,26.973,26.836,26.82,26.641,26.52,26.144,26.123,25.853,25.56,25.528,25.352,25.256,25.069,24.994,24.715,24.731,24.591,24.478,24.5,24.419,24.413,24.403,24.44,24.381,24.225,24.176,23.917,23.879,23.917,23.906,23.9,23.7,23.678,23.629,23.559,23.586,23.608,23.493,23.532,23.515,23.521,23.385,23.363,23.379,23.276,23.205,23.101,23.063,23.178,22.976,22.932,22.916,22.73,22.708,22.675,22.653,22.62,22.51,22.433,22.34,22.351,22.302,22.395,22.241,22.269,22.269,22.208,22.164,22.175,22.076,22.092,22.131,22.12,22.01,22.037,21.927,22.021,21.955,21.988,22.153,22.026,22.153,22.026,21.949,21.91,21.966,21.916
,21.877,22.021,22.01,22.043,22.026,21.993,22.098,22.054,21.955,22.164,22.225,22.164,22.142,22.131,22.159,22.23,22.23,22.296,22.225,22.346,22.324,22.472,22.455,22.554,22.549,22.576,22.516,22.527,22.521,22.549,22.543,22.68,22.604,22.647,22.719,22.697,22.784,22.724,22.68,22.773,22.888,22.845,22.757,23.052,22.981,22.981,23.101,23.172,23.281,23.336,23.227,23.336,23.363,23.336,23.472,23.564,23.526,23.949,24.602,24.742,24.801,24.983,25.01,25.144,25.111,25.405,25.448,25.725,25.869,25.799,26.155,26.176,26.361,26.356,26.657,27.047,27.131,27.293,27.429,27.592,27.539,27.691,27.847,27.707,27.753,27.821,27.863,27.821,28.03,28.108,27.978,28.097,28.103,28.248,28.108,28.004,27.946,27.9,27.889,27.858,27.759,27.832,27.78,27.842,28.035,27.962,28.087,28.378,29.133,28.963,27.842,26.894,26.219,25.613,24.881,24.623,24.397,24.176,24.03,24.084,24.041,23.787,23.873,23.89,23.814,23.814,23.792,23.841,23.749,23.591,23.618,23.341,23.33,23.194,23.096,23.003,22.888,22.905,22.724,22.801,22.626,22.554,22.571,22.576,22.571,22.571,22.582,22.494,22.51,22.598,22.532,22.554,22.554,22.719,22.549,22.631,22.582,22.741,22.741,22.73,22.62,22.702,22.669,22.626,22.752,22.68,22.762,22.73,22.724,22.757,22.779,22.708,22.779,22.806,22.741,22.806,22.746,22.779,22.697,22.719,22.642,22.653,22.532,22.549,22.686,22.593,22.658,22.62,22.609,22.762,22.85,22.866,22.856,22.812,23.063,23.161,23.167,23.33,23.613,23.9,24.333,24.408,24.682,24.704,24.999,25.293,25.389,25.746,26.113,26.594,26.931,27.031,26.936,26.878,27.047,27.099,27.194,27.351,27.403,27.398,27.309,27.335,27.372,27.477,27.492,27.492,27.529,27.325,27.477,27.367,27.293,27.278,27.131,26.984,27.026,26.873,26.705,26.525,26.33,26.335,25.969,25.709,25.496,25.282,25.101,25.101,25.031,24.865,24.661,24.682,24.596,24.537,24.57,24.392,24.376,24.618,24.516,24.176,24.117,23.96,23.987,23.954,23.841,23.759,23.749,23.559,23.7,23.591,23.58,23.499,23.45,23.553,23.417,23.472,23.374,23.319,23.396,23.123,23.09,23.189,23.03,22.976,22.921,22.905,22.877,22.697,22.604,22.609,22.455,22.505,22.412,22.395,22.384,22.39,22.318,22.373,22.214,22.247,22.274,22.23,22.136,22.34,22.192,22.07,22.065,22.098,22.01,22.081,22.026,21.888,21.977,22.037,22.021,22.048,21.988,22.021,22.015,21.988,21.91,21.927
,22.015,22.004,22.059,21.988,22.026,22.159,22.114,22.109,22.214,22.098,22.131,22.098,22.296,22.164,22.203,22.313,22.28,22.395,22.362,22.417,22.417,22.318,22.455,22.477,22.466,22.477,22.477,22.582,22.45,22.483,22.637,22.626,22.735,22.702,22.686,22.686,22.697,22.631,22.713,22.768,22.757,22.801,22.839,23.069,22.981,23.085,23.134,23.14,23.254,23.2,23.265,23.27,23.319,23.303,23.477,23.488,23.499,23.591,24.381,24.838,24.967,25.01,24.972,24.999,25.138,25.421,25.464,25.661,25.783,25.985,26.065,26.261,26.404,26.457,26.657,26.857,27.068,27.372,27.477,27.701,27.707,27.597,27.884,27.78,27.821,27.879,28.019,28.051,28.04,28.118,28.082,28.092,28.066,28.087,28.108,27.993,28.004,27.926,27.92,27.879,27.79,27.847,27.847,27.811,27.832,28.03,28.149,28.419,29.066,29.04,27.894,26.936,26.213,25.64,25.122,24.596,24.419,24.16,24.079,23.873,23.971,23.819,23.862,23.841,23.694,23.819,23.673,23.678,23.722,23.521,23.559,23.477,23.232,23.265,22.998,22.948,22.817,22.927,22.752,22.762,22.735,22.647,22.598,22.505,22.565,22.521,22.505,22.576,22.56,22.549,22.598,22.598,22.708,22.752,22.653,22.719,22.697,22.686,22.719,22.724,22.631,22.724,22.686,22.757,22.784,22.752,22.762,22.637,22.713,22.801,22.702,22.741,22.752,22.719,22.735,22.801,22.708,22.675,22.587,22.554,22.702,22.691,22.653,22.642,22.62,22.669,22.549,22.647,22.669,22.757,22.735,22.823,22.866,22.899,23.052,23.03,23.2,23.39,23.586,23.884,24.133,24.268,24.473,24.623,24.774,25.176,25.309,25.799,26.197,26.784,27.152,27.01,26.963,26.947,27.125,27.278,27.34,27.576,27.618,27.628,27.545,27.55,27.497,27.534,27.602,27.571,27.419,27.518,27.497,27.388,27.298,27.162,27.157,27.11,26.952,26.957,26.678,26.657,26.414,26.25,26.129,25.869,25.576,25.384,25.277,25.213,25.026,25.036,24.827,24.822,24.656,24.709,24.5,24.494,24.58,24.758,24.629,24.23,23.992,23.96,23.922,23.884,23.787,23.711,23.754,23.58,23.716,23.662,23.51,23.51,23.504,23.434,23.45,23.379,23.428,23.298,23.281,23.178,23.194,23.145,22.943,22.981,22.938,22.872,22.834,22.872,22.669,22.598,22.642,22.406,22.395,22.488,22.439,22.368,22.324,22.329,22.247,22.23,22.236,22.307,22.12,22.159,22.103,22.103,22.114,22.114,21.96,22.109,21.993,21.977,22.076,21.982,21.993,21.988,21.955,21.921,21.949,22.065,21.888,22.004
,22.01,21.971,22.076,21.982,22.01,22.114,21.982,22.153,22.076,22.164,22.164,22.214,22.164,22.219,22.285,22.28,22.17,22.34,22.329,22.302,22.34,22.439,22.324,22.384,22.472,22.521,22.483,22.538,22.532,22.554,22.598,22.571,22.406,22.708,22.664,22.724,22.691,22.642,22.691,22.757,22.762,22.817,22.779,23.052,23.014,23.03,23.167,23.101,23.178,23.08,23.156,23.336,23.347,23.352,23.417,23.461,23.537,23.58,23.992,24.596,24.784,24.967,25.026,25.176,25.272,25.395,25.416,25.672,26.012,25.969,26.139,26.261,26.298,26.43,26.71,26.763,27.141,27.335,27.513,27.497,27.623,27.712,27.717,27.853,27.816,27.842,27.941,28.03,28.014,28.019,27.972,28.082,28.019,27.936,28.061,28.066,27.998,27.962,27.868,27.873,27.847,27.868,27.92,27.858,27.879,28.092,28.212,28.393,28.926,29.03,28.082,27.089,26.43,25.72,25.069,24.564,24.381,24.073,24.052,23.862,23.9,23.781,23.732,23.722,23.727,23.7,23.689,23.629,23.57,23.602,23.537,23.314,23.232,23.227,22.981,23.009,22.856,22.757,22.686,22.708,22.631,22.582,22.637,22.587,22.538,22.483,22.51,22.565,22.494,22.532,22.543,22.554,22.664,22.593,22.604,22.664,22.675,22.779,22.691,22.757,22.801,22.73,22.697,22.724,22.768,22.691,22.708,22.724,22.637,22.839,22.664,22.708,22.691,22.724,22.642,22.741,22.582,22.68,22.724,22.565,22.576,22.604,22.631,22.499,22.587,22.593,22.587,22.631,22.647,22.79,22.741,22.658,22.746,22.872,22.932,23.118,23.216,23.401,23.58,23.884,24.073,24.068,24.376,24.629,24.822,25.069,25.448,25.815,26.324,26.973,27.388,27.125,26.999,27.047,27.173,27.388,27.445,27.607,27.753,27.717,27.832,27.837,27.847,27.743,27.592,27.628,27.524,27.409,27.403,27.361,27.283,27.209,27.194,27.094,27.026,26.989,26.82,26.552,26.435,26.272,26.208,25.741,25.762,25.528,25.336,25.149,25.02,24.881,24.806,24.908,24.699,24.639,24.58,24.613,24.731,24.87,24.392,23.992,24.057,23.976,23.781,23.906,23.727,23.732,23.521,23.57,23.493,23.51,23.488,23.341,23.472,23.423,23.423,23.249,23.265,23.276,23.112,23.09,23.009,23.014,23.058,22.948,22.828,22.992,22.768,22.768,22.598,22.631,22.593,22.466,22.444,22.34,22.285,22.186,22.208,22.219,22.302,22.296,22.203,22.335,22.043,22.092,22.186,22.07,22.054,22.092,22.12,22.065,21.977,21.916,21.999,22.059,22.021,22.004,21.977,21.955,21.988,22.037,21.805,21.861
,21.993,21.949,22.032,22.015,21.977,22.109,22.103,22.026,22.12,22.12,22.181,22.219,22.109,22.247,22.291,22.302,22.302,22.153,22.368,22.428,22.351,22.318,22.571,22.39,22.433,22.576,22.488,22.527,22.554,22.444,22.598,22.604,22.691,22.642,22.642,22.713,22.741,22.746,22.642,22.702,22.768,22.762,22.768,23.041,23.009,23.019,23.101,23.074,23.14,23.194,23.2,23.243,23.2,23.412,23.575,23.472,23.461,23.667,23.846,24.413,24.929,24.983,25.144,25.197,25.299,25.453,25.587,25.65,25.874,26.017,26.171,26.24,26.494,26.567,26.531,27.005,27.125,27.367,27.508,27.534,27.633,27.738,27.68,27.868,27.853,27.837,27.952,28.04,27.972,28.071,28.113,28.108,28.082,28.056,28.051,27.983,27.962,27.884,28.118,27.863,27.858,27.962,27.9,27.889,28.103,28.284,28.248,28.414,28.808,29.071,28.134,27.083,26.393,25.794,25.036,24.548,24.338,24.073,23.83,23.825,23.835,23.716,23.689,23.749,23.684,23.58,23.727,23.542,23.559,23.532,23.423,23.461,23.205,23.232,23.161,23.063,23.036,22.757,22.68,22.615,22.56,22.51,22.631,22.571,22.658,22.543,22.554,22.543,22.51,22.582,22.576,22.593,22.631,22.615,22.642,22.615,22.779,22.642,22.631,22.752,22.773,22.653,22.741,22.752,22.817,22.658,22.757,22.675,22.719,22.691,22.812,22.697,22.626,22.708,22.713,22.702,22.691,22.773,22.609,22.669,22.609,22.669,22.51,22.626,22.615,22.664,22.719,22.658,22.626,22.724,22.768,22.872,23.08,23.058,22.954,23.069,23.183,23.39,23.532,23.895,24.046,24.057,24.257,24.548,24.806,25.09,25.4,26.07,26.483,27.131,27.56,27.204,27.068,27.188,27.257,27.278,27.586,27.649,27.769,27.78,27.769,27.847,27.753,27.806,27.733,27.696,27.508,27.492,27.335,27.304,27.377,27.188,27.241,27.167,27.152,26.889,26.784,26.826,26.494,26.351,26.197,25.98,25.853,25.656,25.384,25.352,25.24,25.085,25.031,24.854,24.725,24.639,24.693,24.758,24.838,24.978,24.613,24.138,24.181,23.987,23.884,23.83,23.808,23.732,23.792,23.532,23.553,23.591,23.287,23.455,23.455,23.477,23.221,23.319,23.27,23.292,23.189,23.238,23.129,23.129,22.992,22.976,22.828,22.823,22.762,22.817,22.773,22.571,22.631,22.598,22.373,22.373,22.28,22.384,22.302,22.159,22.285,22.236,22.285,22.197,22.258,22.175,22.136,22.12,22.142,22.037,22.076,22.037,21.966,21.966,21.977,22.032,22.065,22.015,22.17,22.032,22.054,21.993,21.949,21.938
,21.982,21.932,21.949,21.982,22.054,22.026,22.032,22.032,22.164,22.076,22.153,22.109,22.181,22.186,22.247,22.208,22.23,22.274,22.291,22.313,22.423,22.362,22.401,22.373,22.351,22.483,22.433,22.593,22.494,22.444,22.532,22.543,22.554,22.664,22.713,22.609,22.664,22.68,22.757,22.626,22.741,22.669,22.795,22.998,22.965,22.866,22.998,22.965,23.03,23.303,23.156,23.287,23.249,23.281,23.292,23.515,23.504,23.597,23.814,24.181,24.806,24.978,25.122,25.031,25.357,25.469,25.496,25.709,25.821,25.996,26.123,26.272,26.462,26.435,26.689,26.91,27.136,27.445,27.424,27.518,27.66,27.686,27.806,27.8,27.806,27.863,27.952,27.905,27.946,28.113,28.066,28.066,27.967,28.097,28.035,28.097,27.952,28.004,27.998,27.92,27.962,27.884,27.9,27.91,28.056,28.092,28.295,28.409,28.808,28.988,28.253,27.188,26.393,25.501,25.138,24.516,24.316,24.192,24.068,23.803,23.678,23.646,23.629,23.705,23.651,23.618,23.673,23.629,23.51,23.439,23.483,23.298,23.189,23.194,23.08,22.954,22.845,22.795,22.697,22.658,22.675,22.51,22.45,22.582,22.505,22.543,22.516,22.433,22.604,22.543,22.527,22.543,22.598,22.637,22.691,22.565,22.713,22.735,22.828,22.746,22.73,22.719,22.73,22.647,22.795,22.697,22.658,22.686,22.642,22.708,22.669,22.664,22.587,22.713,22.806,22.669,22.637,22.609,22.543,22.587,22.51,22.582,22.549,22.56,22.664,22.642,22.554,22.615,22.637,22.68,22.757,22.752,22.938,22.938,22.948,23.112,23.101,23.39,23.461,23.776,23.96,24.003,24.273,24.408,24.715,25.042,25.549,25.879,26.636,27.278,27.9,27.309,27.12,27.209,27.23,27.419,27.424,27.628,27.654,27.717,27.759,27.633,27.712,27.571,27.633,27.545,27.398,27.524,27.429,27.257,27.33,27.194,27.188,27.052,27.052,26.931,26.736,26.72,26.531,26.356,26.234,25.996,25.815,25.48,25.453,25.379,25.17,25.106,24.994,25.031,24.779,24.806,24.817,24.784,24.978,24.956,24.381,24.16,24.009,23.987,23.879,23.862,23.749,23.711,23.58,23.537,23.504,23.455,23.439,23.477,23.39,23.298,23.178,23.27,23.281,23.221,23.194,23.069,23.08,23.14,22.91,22.883,22.948,22.773,22.806,22.708,22.576,22.554,22.51,22.395,22.477,22.313,22.307,22.203,22.291,22.335,22.258,22.17,22.186,22.098,22.12,22.159,22.159,22.004,22.032,22.048,21.999,21.993,22.021,21.944,21.999,22.043,21.982,21.966,22.015,21.977,22.015,21.916,21.872,21.999
,21.949,21.955,21.91,22.015,22.059,22.021,21.977,22.109,22.092,22.114,22.164,22.175,22.197,22.153,22.131,22.274,22.23,22.258,22.241,22.192,22.384,22.351,22.346,22.357,22.505,22.516,22.51,22.571,22.494,22.51,22.62,22.576,22.604,22.686,22.604,22.691,22.675,22.768,22.609,22.626,22.762,22.757,22.784,22.91,22.877,22.976,22.976,22.97,23.085,23.085,23.216,23.303,23.298,23.303,23.417,23.542,23.586,23.526,23.749,23.971,24.779,25.01,24.967,25.111,25.282,25.32,25.517,25.736,25.906,25.969,26.129,26.24,26.303,26.483,26.731,27.131,27.257,27.351,27.545,27.607,27.733,27.753,27.712,27.738,27.868,27.889,27.983,27.962,28.077,28.061,28.092,28.113,28.061,27.978,28.061,28.118,28.025,28.004,28.014,27.91,27.972,27.9,27.988,27.905,28.066,28.227,28.362,28.414,28.787,28.973,28.207,27.262,26.298,25.698,25.004,24.575,24.219,24.057,23.841,23.738,23.64,23.499,23.521,23.526,23.646,23.58,23.504,23.553,23.439,23.368,23.45,23.374,23.194,23.167,22.938,22.877,22.828,22.965,22.697,22.658,22.675,22.56,22.56,22.549,22.455,22.532,22.472,22.549,22.604,22.543,22.582,22.609,22.609,22.593,22.604,22.62,22.817,22.746,22.757,22.73,22.752,22.828,22.713,22.631,22.719,22.637,22.713,22.724,22.669,22.669,22.647,22.675,22.746,22.713,22.762,22.609,22.582,22.647,22.626,22.593,22.647,22.724,22.675,22.604,22.505,22.538,22.565,22.62,22.697,22.697,22.79,22.817,22.916,22.948,23.118,23.107,23.058,23.385,23.548,23.759,23.765,24.041,24.284,24.333,24.709,25.026,25.437,25.959,26.662,27.414,27.957,27.293,27.152,27.157,27.298,27.346,27.346,27.555,27.602,27.618,27.701,27.727,27.597,27.555,27.534,27.492,27.388,27.388,27.409,27.304,27.351,27.236,27.173,27.11,26.973,27.015,26.92,26.705,26.467,26.457,26.15,26.07,25.826,25.762,25.389,25.4,25.379,25.133,25.053,25.031,24.811,24.843,24.929,24.935,24.994,24.886,24.316,24.1,24.079,24.046,23.927,23.684,23.814,23.722,23.57,23.461,23.472,23.434,23.526,23.363,23.39,23.336,23.287,23.156,23.15,23.314,23.129,23.156,23.047,23.036,23.047,22.806,22.828,22.823,22.861,22.691,22.615,22.708,22.45,22.373,22.335,22.329,22.357,22.296,22.302,22.291,22.125,22.153,22.225,22.203,22.081,22.059,22.015,21.982,22.114,22.07,22.07,22.07,21.971,21.966,21.988,21.971,21.988,21.982,22.01,21.977,21.927,21.938,21.921,22.015
,21.966,21.96,21.999,21.944,22.043,22.01,22.076,21.955,22.054,22.181,22.131,22.192,22.114,22.109,22.225,22.28,22.241,22.373,22.247,22.263,22.335,22.291,22.461,22.373,22.455,22.351,22.362,22.466,22.516,22.461,22.609,22.461,22.571,22.538,22.543,22.604,22.708,22.62,22.702,22.642,22.812,22.817,22.828,22.976,22.872,22.976,23.058,22.965,23.047,23.096,23.178,23.063,23.107,23.27,23.45,23.45,23.434,23.624,23.743,24.014,24.65,24.999,25.09,25.144,25.127,25.299,25.523,25.805,25.783,26.054,26.134,26.324,26.351,26.599,26.705,27.052,27.194,27.382,27.414,27.696,27.769,27.827,27.764,27.889,27.9,27.967,27.962,28.051,28.009,28.108,28.097,28.04,28.071,28.056,28.045,28.009,27.998,28.04,27.988,27.868,27.983,27.931,27.847,28.082,28.071,28.279,28.347,28.368,28.74,29.035,28.233,27.356,26.435,25.666,25.015,24.516,24.246,23.89,23.862,23.575,23.684,23.532,23.504,23.542,23.455,23.45,23.357,23.374,23.483,23.336,23.276,23.227,23.221,23.063,22.981,22.85,22.861,22.866,22.653,22.642,22.647,22.565,22.516,22.576,22.587,22.433,22.516,22.582,22.527,22.505,22.593,22.576,22.746,22.626,22.598,22.741,22.773,22.686,22.801,22.664,22.746,22.713,22.719,22.702,22.806,22.686,22.724,22.713,22.647,22.702,22.658,22.741,22.73,22.686,22.642,22.702,22.615,22.664,22.664,22.653,22.565,22.631,22.626,22.527,22.571,22.576,22.686,22.686,22.637,22.713,22.762,22.741,22.795,22.856,22.992,23.03,23.101,23.341,23.488,23.646,23.754,23.938,24.16,24.322,24.618,24.972,25.48,26.07,26.625,27.44,28.014,27.34,27.215,27.225,27.241,27.372,27.508,27.565,27.649,27.581,27.727,27.612,27.55,27.581,27.545,27.377,27.372,27.435,27.356,27.351,27.361,27.251,27.241,27.062,27.036,27.02,26.978,26.752,26.631,26.367,26.219,26.134,25.98,25.709,25.48,25.384,25.379,25.031,25.095,25.02,25.015,24.935,24.929,25.069,25.031,24.924,24.419,24.268,24.246,24.041,23.954,23.895,23.618,23.575,23.629,23.521,23.428,23.537,23.396,23.341,23.287,23.298,23.227,23.15,23.298,23.145,23.101,23.129,22.981,22.943,22.877,22.85,22.861,22.877,22.823,22.571,22.664,22.653,22.39,22.384,22.329,22.351,22.296,22.197,22.181,22.181,22.252,22.153,22.175,22.23,22.148,22.175,22.153,21.988,22.131,22.015,21.932,21.944,21.932,21.927,21.988,22.01,21.861,21.955,21.971,21.977,21.955,22.043,21.899,21.91
,21.861,21.999,21.932,21.938,21.944,22.032,21.988,21.921,21.988,22.092,22.114,22.043,22.065,22.186,22.186,22.181,22.059,22.225,22.346,22.164,22.39,22.412,22.417,22.428,22.423,22.379,22.417,22.45,22.494,22.444,22.466,22.51,22.505,22.444,22.505,22.527,22.51,22.521,22.538,22.658,22.626,22.817,22.757,22.866,22.927,22.992,22.948,22.998,22.948,23.14,23.205,23.205,23.167,23.259,23.434,23.439,23.553,23.667,23.732,23.927,24.5,25.042,25.133,25.176,25.272,25.384,25.587,25.773,25.89,26.081,26.07,26.277,26.467,26.72,26.773,26.984,27.241,27.424,27.44,27.565,27.665,27.795,27.748,27.905,28.004,27.847,27.946,27.988,28.092,28.082,28.092,28.087,28.061,28.118,28.066,28.061,27.946,27.983,28.04,28.014,27.894,27.889,27.957,28.014,28.134,28.227,28.383,28.451,28.834,29.133,28.482,27.445,26.557,25.656,25.004,24.516,24.133,23.933,23.787,23.667,23.537,23.499,23.483,23.401,23.39,23.493,23.396,23.45,23.483,23.232,23.303,23.325,23.156,22.998,22.948,22.828,22.845,22.779,22.697,22.691,22.637,22.571,22.598,22.461,22.51,22.582,22.516,22.543,22.571,22.565,22.604,22.719,22.598,22.571,22.746,22.647,22.68,22.746,22.642,22.741,22.686,22.724,22.669,22.642,22.746,22.68,22.719,22.817,22.653,22.708,22.631,22.62,22.757,22.708,22.615,22.719,22.658,22.735,22.675,22.56,22.587,22.543,22.51,22.598,22.433,22.631,22.642,22.741,22.773,22.768,22.856,22.79,22.845,22.905,22.921,23.2,23.205,23.412,23.445,23.646,23.776,23.895,24.214,24.365,24.537,25.085,25.496,26.097,26.978,27.612,27.962,27.55,27.361,27.356,27.314,27.414,27.487,27.576,27.66,27.56,27.722,27.686,27.482,27.539,27.382,27.409,27.372,27.335,27.388,27.445,27.393,27.377,27.314,27.215,27.162,27.094,27.057,26.752,26.789,26.467,26.367,26.113,25.794,25.746,25.581,25.485,25.389,25.095,25.176,25.026,24.999,25.036,24.988,24.897,25.149,24.736,24.467,24.365,24.138,24.068,23.971,23.797,23.83,23.64,23.597,23.521,23.385,23.526,23.504,23.314,23.363,23.194,23.243,23.183,23.189,23.09,23.08,22.927,23.025,23.03,22.916,22.888,22.877,22.845,22.62,22.735,22.823,22.433,22.428,22.318,22.252,22.197,22.263,22.247,22.219,22.219,22.307,22.192,22.247,22.059,22.098,22.059,22.054,22.136,21.993,22.032,22.059,22.037,22.004,21.955,21.977,21.921,21.949,21.999,21.977,21.905,22.026,21.977,22.01,21.905
,21.966,21.888,22.048,21.977,22.015,22.092,22.103,22.065,22.065,22.142,21.977,22.192,22.164,22.142,22.125,22.296,22.296,22.252,22.291,22.192,22.153,22.291,22.379,22.384,22.461,22.373,22.439,22.494,22.439,22.395,22.543,22.538,22.565,22.549,22.477,22.626,22.691,22.631,22.626,22.631,22.631,22.768,22.735,22.845,22.954,22.954,22.965,22.899,23.047,22.987,23.069,23.118,23.183,23.319,23.249,23.352,23.586,23.629,23.694,23.884,24.181,24.87,25.138,25.117,25.218,25.421,25.64,25.762,25.911,25.89,26.102,26.293,26.346,26.594,26.736,27.136,27.283,27.314,27.487,27.738,27.691,27.612,27.738,27.78,27.91,28.019,27.962,27.988,28.03,28.009,28.051,28.082,28.045,28.04,28.045,28.103,27.978,28.025,28.035,27.905,27.962,28.004,27.962,28.061,28.118,28.175,28.321,28.508,28.808,29.081,28.57,27.466,26.726,25.725,25.031,24.354,24.154,23.852,23.7,23.51,23.455,23.428,23.27,23.303,23.341,23.434,23.303,23.357,23.445,23.33,23.314,23.276,23.205,23.041,23.041,22.877,22.817,22.828,22.631,22.576,22.658,22.609,22.604,22.494,22.593,22.494,22.455,22.505,22.593,22.571,22.691,22.653,22.68,22.719,22.724,22.675,22.642,22.746,22.73,22.73,22.719,22.746,22.724,22.697,22.697,22.68,22.713,22.68,22.702,22.598,22.647,22.598,22.691,22.697,22.658,22.691,22.658,22.686,22.631,22.615,22.604,22.554,22.532,22.593,22.631,22.615,22.604,22.658,22.664,22.757,22.79,22.73,22.877,22.866,22.987,23.025,23.145,23.308,23.439,23.608,23.732,23.781,23.949,24.225,24.591,24.978,25.565,26.129,26.978,27.524,28.004,27.487,27.257,27.298,27.367,27.372,27.492,27.513,27.55,27.665,27.623,27.597,27.654,27.482,27.503,27.534,27.377,27.409,27.356,27.471,27.262,27.393,27.351,27.236,27.22,27.146,27.036,26.989,26.778,26.515,26.372,26.139,26.028,25.805,25.656,25.597,25.331,25.16,25.181,25.085,24.972,25.047,25.074,25.111,25.24,24.629,24.403,24.333,24.257,24.052,24.057,23.83,23.759,23.564,23.526,23.521,23.445,23.39,23.374,23.314,23.227,23.183,23.178,23.172,23.074,23.063,23.172,22.992,23.036,22.938,22.888,22.856,22.834,22.713,22.817,22.637,22.669,22.609,22.488,22.395,22.302,22.368,22.263,22.219,22.208,22.136,22.136,22.164,22.065,22.148,22.142,22.087,22.054,21.955,22.037,21.982,22.087,21.949,21.999,21.921,22.032,21.966,21.883,21.955,22.032,21.855,22.01,21.938,21.927,21.877
